date,rank,stage_url,stage_name,nationality,class,distance,pcs_points,uci_points,vertical meters,profile score,won how
2016-03-10,138.0,race/paris-nice/2016/stage-4,Paris - Nice | Stage 4,FR,2.UWT,193.5,0,0.0,2461,61,Sprint of large group
2016-03-08,89.0,race/paris-nice/2016/stage-2,Paris - Nice | Stage 2,FR,2.UWT,214.0,0,0.0,1792,34,Sprint of large group
2016-03-07,23.0,race/paris-nice/2016/stage-1,Paris - Nice | Stage 1,FR,2.UWT,195.0,0,0.0,935,12,Sprint of large group
2016-03-06,59.0,race/paris-nice/2016/prologue,Paris - Nice | Prologue,FR,2.UWT,6.1,0,0.0,73,1,Time Trial
2017-10-24,103.0,race/tour-of-guangxi/2017/stage-6,Gree - Tour of Guangxi | Stage 6,CN,2.UWT,168.1,0,0.0,969,23,Sprint of large group
2017-10-23,64.0,race/tour-of-guangxi/2017/stage-5,Gree - Tour of Guangxi | Stage 5,CN,2.UWT,212.2,0,0.0,1509,54,Sprint of large group
2017-10-22,62.0,race/tour-of-guangxi/2017/stage-4,Gree - Tour of Guangxi | Stage 4,CN,2.UWT,151.0,0,0.0,1178,56,0.4 km solo
2017-10-21,96.0,race/tour-of-guangxi/2017/stage-3,Gree - Tour of Guangxi | Stage 3,CN,2.UWT,125.4,0,0.0,798,11,Sprint of large group
2017-10-20,36.0,race/tour-of-guangxi/2017/stage-2,Gree - Tour of Guangxi | Stage 2,CN,2.UWT,156.7,0,0.0,833,14,Sprint of large group
2017-10-19,118.0,race/tour-of-guangxi/2017/stage-1,Gree - Tour of Guangxi | Stage 1,CN,2.UWT,107.4,0,0.0,339,14,Sprint of large group
2017-08-27,40.0,race/bretagne-classic/2017/result,Bretagne Classic - Ouest-France,FR,1.UWT,239.7,5,8.0,3176,98,Sprint of large group
2017-08-13,10.0,race/renewi-tour/2017/stage-7,BinckBank Tour | Stage 7,BE,2.UWT,193.5,1,0.0,1064,43,3 km solo
2017-08-12,68.0,race/renewi-tour/2017/stage-6,BinckBank Tour | Stage 6,BE,2.UWT,196.9,0,0.0,3027,91,Sprint à deux
2017-08-11,51.0,race/renewi-tour/2017/stage-5,BinckBank Tour | Stage 5,BE,2.UWT,164.9,0,0.0,1371,30,1.5 km solo
2017-08-10,66.0,race/renewi-tour/2017/stage-4,BinckBank Tour | Stage 4,BE,2.UWT,160.7,0,0.0,831,5,Sprint of large group
2017-08-09,76.0,race/renewi-tour/2017/stage-3,BinckBank Tour | Stage 3,BE,2.UWT,186.0,0,0.0,342,0,Sprint of large group
2017-08-08,47.0,race/renewi-tour/2017/stage-2,BinckBank Tour | Stage 2 (ITT),BE,2.UWT,9.0,0,0.0,5,0,Time Trial
2017-08-07,19.0,race/renewi-tour/2017/stage-1,BinckBank Tour | Stage 1,BE,2.UWT,179.7,0,0.0,280,0,Sprint of large group
2017-07-30,50.0,race/ride-london-classic/2017/result,Prudential RideLondon-Surrey Classic,GB,1.UWT,185.9,5,5.0,1648,35,Sprint of large group
2017-07-23,21.0,race/tour-de-france/2017/stage-21,Tour de France | Stage 21,FR,2.UWT,105.0,0,0.0,519,4,Sprint of large group
2017-07-22,24.0,race/tour-de-france/2017/stage-20,Tour de France | Stage 20 (ITT),FR,2.UWT,22.5,0,0.0,160,22,Time Trial
