date,rank,stage_url,stage_name,nationality,class,distance,pcs_points,uci_points,vertical meters,profile score,won how
2017-01-22,108.0,race/tour-down-under/2017/stage-6,Santos Tour Down Under | Stage 6,AU,2.UWT,90.0,0,0.0,646,9,Sprint of large group
2017-01-21,127.0,race/tour-down-under/2017/stage-5,Santos Tour Down Under | Stage 5,AU,2.UWT,151.5,0,0.0,1355,89,1.5 km solo
2017-01-20,123.0,race/tour-down-under/2017/stage-4,Santos Tour Down Under | Stage 4,AU,2.UWT,149.5,0,0.0,1854,43,Sprint of large group
2017-01-19,102.0,race/tour-down-under/2017/stage-3,Santos Tour Down Under | Stage 3,AU,2.UWT,144.0,0,0.0,1387,37,Sprint of large group
2017-01-18,132.0,race/tour-down-under/2017/stage-2,Santos Tour Down Under | Stage 2,AU,2.UWT,148.5,0,0.0,2498,103,1.1 km solo
2017-01-17,109.0,race/tour-down-under/2017/stage-1,Santos Tour Down Under | Stage 1,AU,2.UWT,118.5,0,0.0,1311,22,Sprint of large group
2018-08-17,,race/renewi-tour/2018/stage-5,BinckBank Tour | Stage 5,BE,2.UWT,204.4,0,0.0,1015,5,Sprint of 126 riders
2018-08-16,119.0,race/renewi-tour/2018/stage-4,BinckBank Tour | Stage 4,BE,2.UWT,165.5,0,0.0,233,0,1.1 km solo
2018-08-15,26.0,race/renewi-tour/2018/stage-3,BinckBank Tour | Stage 3,BE,2.UWT,174.9,0,0.0,227,0,0.9 km solo
2018-08-14,18.0,race/renewi-tour/2018/stage-2,BinckBank Tour | Stage 2 (ITT),BE,2.UWT,12.7,0,0.0,39,0,Time Trial
2018-08-13,37.0,race/renewi-tour/2018/stage-1,BinckBank Tour | Stage 1,BE,2.UWT,177.3,0,0.0,161,0,Sprint of large group
2018-05-27,78.0,race/giro-d-italia/2018/stage-21,Giro d'Italia | Stage 21,IT,2.UWT,115.0,0,0.0,897,20,Sprint of large group
2018-05-26,57.0,race/giro-d-italia/2018/stage-20,Giro d'Italia | Stage 20,IT,2.UWT,214.0,0,0.0,4254,351,32 km solo
2018-05-25,149.0,race/giro-d-italia/2018/stage-19,Giro d'Italia | Stage 19,IT,2.UWT,184.0,0,0.0,5216,313,80 km solo
2018-05-24,151.0,race/giro-d-italia/2018/stage-18,Giro d'Italia | Stage 18,IT,2.UWT,196.0,0,0.0,2314,185,0.5 km solo
2018-05-23,154.0,race/giro-d-italia/2018/stage-17,Giro d'Italia | Stage 17,IT,2.UWT,155.0,0,0.0,2040,55,Sprint of large group
2018-05-22,19.0,race/giro-d-italia/2018/stage-16,Giro d'Italia | Stage 16 (ITT),IT,2.UWT,34.2,0,0.0,223,9,Time Trial
2018-05-20,133.0,race/giro-d-italia/2018/stage-15,Giro d'Italia | Stage 15,IT,2.UWT,176.0,0,0.0,4112,264,17 km solo
