date,rank,stage_url,stage_name,nationality,class,distance,pcs_points,uci_points,vertical meters,profile score,won how
2022-06-07,100.0,race/dauphine/2022/stage-3,Critérium du Dauphiné | Stage 3,FR,2.UWT,169.0,0,0.0,2707,140,Sprint of small group
2022-06-06,11.0,race/dauphine/2022/stage-2,Critérium du Dauphiné | Stage 2,FR,2.UWT,169.8,0,0.0,2956,91,Sprint of small group
2022-06-05,20.0,race/dauphine/2022/stage-1,Critérium du Dauphiné | Stage 1,FR,2.UWT,191.8,0,0.0,2473,74,Sprint of large group
2022-04-24,106.0,race/liege-bastogne-liege/2022/result,Liège-Bastogne-Liège,BE,1.UWT,257.2,5,0.0,4342,182,14.4 km solo
2022-04-17,15.0,race/paris-roubaix/2022/result,Paris-Roubaix,FR,1.UWT,257.2,30,35.0,1362,5,19.5 km solo
2022-04-03,17.0,race/ronde-van-vlaanderen/2022/result,Ronde van Vlaanderen - Tour des Flandres ME,BE,1.UWT,272.5,26,30.0,2289,79,Sprint of small group
2022-03-30,19.0,race/dwars-door-vlaanderen/2022/result,Dwars door Vlaanderen - A travers la Flandre ME,BE,1.UWT,183.7,16,20.0,1649,50,Sprint à deux
2022-03-13,47.0,race/paris-nice/2022/stage-8,Paris - Nice | Stage 8,FR,2.UWT,115.6,0,0.0,2436,184,19.2 km solo
2022-03-12,94.0,race/paris-nice/2022/stage-7,Paris - Nice | Stage 7,FR,2.UWT,155.2,0,0.0,3582,303,Sprint of small group
2022-03-11,84.0,race/paris-nice/2022/stage-6,Paris - Nice | Stage 6,FR,2.UWT,213.6,0,0.0,2878,97,9.1 km solo
2022-03-10,121.0,race/paris-nice/2022/stage-5,Paris - Nice | Stage 5,FR,2.UWT,188.8,0,0.0,3408,188,38.7 km solo
2022-03-09,115.0,race/paris-nice/2022/stage-4,Paris - Nice | Stage 4 (ITT),FR,2.UWT,13.4,0,0.0,188,18,Time Trial
2022-03-08,130.0,race/paris-nice/2022/stage-3,Paris - Nice | Stage 3,FR,2.UWT,190.8,0,0.0,1929,63,Sprint of large group
2022-03-07,36.0,race/paris-nice/2022/stage-2,Paris - Nice | Stage 2,FR,2.UWT,159.2,0,0.0,707,8,Sprint of large group
2022-03-06,127.0,race/paris-nice/2022/stage-1,Paris - Nice | Stage 1,FR,2.UWT,159.8,0,0.0,1723,56,Other
2022-02-26,14.0,race/omloop-het-nieuwsblad/2022/result,Omloop Het Nieuwsblad ME,BE,1.UWT,204.2,26,25.0,1666,49,13 km solo
2023-07-23,16.0,race/tour-de-france/2023/stage-21,Tour de France | Stage 21,FR,2.UWT,115.1,0,0.0,577,14,Sprint of large group
2023-07-22,64.0,race/tour-de-france/2023/stage-20,Tour de France | Stage 20,FR,2.UWT,133.5,0,0.0,3471,303,Sprint of 5 riders
2023-07-21,94.0,race/tour-de-france/2023/stage-19,Tour de France | Stage 19,FR,2.UWT,172.8,0,0.0,1934,50,Sprint of 3 riders
2023-07-20,80.0,race/tour-de-france/2023/stage-18,Tour de France | Stage 18,FR,2.UWT,184.9,0,0.0,1216,18,Sprint of small group
2023-07-19,102.0,race/tour-de-france/2023/stage-17,Tour de France | Stage 17,FR,2.UWT,165.7,0,0.0,5399,445,13.1 km solo
2023-07-18,100.0,race/tour-de-france/2023/stage-16,Tour de France | Stage 16 (ITT),FR,2.UWT,22.4,0,0.0,636,109,? - let us know!
2023-07-16,77.0,race/tour-de-france/2023/stage-15,Tour de France | Stage 15,FR,2.UWT,179.0,0,0.0,4483,335,10.8 km solo
2023-07-15,53.0,race/tour-de-france/2023/stage-14,Tour de France | Stage 14,FR,2.UWT,151.8,0,0.0,4281,308,8 km solo
2023-07-14,139.0,race/tour-de-france/2023/stage-13,Tour de France | Stage 13,FR,2.UWT,137.8,0,0.0,2413,260,11.7 km solo
2023-07-13,80.0,race/tour-de-france/2023/stage-12,Tour de France | Stage 12,FR,2.UWT,168.8,0,0.0,3120,147,30.8 km solo
2023-07-12,114.0,race/tour-de-france/2023/stage-11,Tour de France | Stage 11,FR,2.UWT,179.3,0,0.0,1873,34,Sprint of large group
2023-07-11,67.0,race/tour-de-france/2023/stage-10,Tour de France | Stage 10,FR,2.UWT,167.2,0,0.0,3151,118,Sprint of small group
2023-07-09,72.0,race/tour-de-france/2023/stage-9,Tour de France | Stage 9,FR,2.UWT,182.4,0,0.0,3441,273,0.44 km solo
2023-07-08,11.0,race/tour-de-france/2023/stage-8,Tour de France | Stage 8,FR,2.UWT,200.7,8,25.0,1996,61,Sprint of large group
2023-07-07,11.0,race/tour-de-france/2023/stage-7,Tour de France | Stage 7,FR,2.UWT,169.9,8,25.0,808,7,Sprint of large group
2023-07-06,42.0,race/tour-de-france/2023/stage-6,Tour de France | Stage 6,FR,2.UWT,144.9,0,0.0,3894,310,2.7 km solo
2023-07-05,97.0,race/tour-de-france/2023/stage-5,Tour de France | Stage 5,FR,2.UWT,162.7,0,0.0,3652,239,20.2 km solo
2023-07-04,31.0,race/tour-de-france/2023/stage-4,Tour de France | Stage 4,FR,2.UWT,181.8,0,0.0,1427,20,Sprint of large group
2023-07-03,162.0,race/tour-de-france/2023/stage-3,Tour de France | Stage 3,FR,2.UWT,193.5,0,0.0,2667,68,Sprint of large group
2023-07-02,77.0,race/tour-de-france/2023/stage-2,Tour de France | Stage 2,FR,2.UWT,208.9,0,0.0,2949,141,0.95 km solo
2023-07-01,51.0,race/tour-de-france/2023/stage-1,Tour de France | Stage 1,FR,2.UWT,182.0,0,0.0,3221,166,0.35 km solo
2023-06-17,,race/tour-de-suisse/2023/stage-7,Tour de Suisse | Stage 7,CH,2.UWT,183.5,0,0.0,2453,88,17.1 km solo
2023-06-16,,race/tour-de-suisse/2023/stage-6,Tour de Suisse | Stage 6,CH,2.UWT,140.9,0,0.0,1938,148,? - let us know!
2023-06-15,49.0,race/tour-de-suisse/2023/stage-5,Tour de Suisse | Stage 5,CH,2.UWT,211.0,0,0.0,4654,289,11.8 km solo
2023-06-14,99.0,race/tour-de-suisse/2023/stage-4,Tour de Suisse | Stage 4,CH,2.UWT,152.5,0,0.0,2795,283,18 km solo
2023-06-13,66.0,race/tour-de-suisse/2023/stage-3,Tour de Suisse | Stage 3,CH,2.UWT,143.8,0,0.0,2617,237,0.5 km solo
2023-06-12,65.0,race/tour-de-suisse/2023/stage-2,Tour de Suisse | Stage 2,CH,2.UWT,173.7,0,0.0,1893,48,Sprint of large group
2023-06-11,94.0,race/tour-de-suisse/2023/stage-1,Tour de Suisse | Stage 1 (ITT),CH,2.UWT,12.7,0,0.0,76,2,Time Trial
2023-05-01,34.0,race/eschborn-frankfurt/2023/result,Eschborn-Frankfurt,DE,1.UWT,203.8,5,5.0,2933,89,Sprint of 10 riders
2023-04-09,47.0,race/paris-roubaix/2023/result,Paris-Roubaix,FR,1.UWT,256.6,5,15.0,1380,4,15.1 km solo
2023-04-02,27.0,race/ronde-van-vlaanderen/2023/result,Ronde van Vlaanderen - Tour des Flandres,BE,1.UWT,273.4,13,30.0,2185,76,17 km solo
2023-03-29,25.0,race/dwars-door-vlaanderen/2023/result,Dwars door Vlaanderen - A travers la Flandre ME,BE,1.UWT,183.7,10,12.0,1459,44,4 km solo
2023-03-24,21.0,race/e3-harelbeke/2023/result,E3 Saxo Classic,BE,1.UWT,204.1,14,16.0,2017,58,Sprint of small group
2023-03-18,90.0,race/milano-sanremo/2023/result,Milano-Sanremo,IT,1.UWT,294.0,5,0.0,2154,63,5.5 km solo
2023-03-12,82.0,race/paris-nice/2023/stage-8,Paris - Nice | Stage 8,FR,2.UWT,117.2,0,0.0,2465,176,18.8 km solo
2023-03-11,63.0,race/paris-nice/2023/stage-7,Paris - Nice | Stage 7,FR,2.UWT,142.9,0,0.0,3554,289,Sprint à deux
2023-03-09,30.0,race/paris-nice/2023/stage-5,Paris - Nice | Stage 5,FR,2.UWT,212.4,0,0.0,1958,59,Sprint of large group
2023-03-08,50.0,race/paris-nice/2023/stage-4,Paris - Nice | Stage 4,FR,2.UWT,164.7,0,0.0,2470,167,0.1 km solo
2023-03-07,17.0,race/paris-nice/2023/stage-3,Paris - Nice | Stage 3 (TTT),FR,2.UWT,32.2,0,0.0,146,1,? - let us know!
2023-03-06,81.0,race/paris-nice/2023/stage-2,Paris - Nice | Stage 2,FR,2.UWT,163.7,0,0.0,815,8,Sprint of large group
2023-03-05,114.0,race/paris-nice/2023/stage-1,Paris - Nice | Stage 1,FR,2.UWT,169.4,0,0.0,1405,47,Sprint of large group
2023-02-25,13.0,race/omloop-het-nieuwsblad/2023/result,Omloop Het Nieuwsblad ME,BE,1.UWT,207.3,30,30.0,1616,52,16.5 km solo
