date,rank,stage_url,stage_name,nationality,class,distance,pcs_points,uci_points,vertical meters,profile score,won how
2016-06-05,137.0,race/dauphine/2016/prologue,Criterium du Dauphiné | Prologue,FR,2.UWT,4.0,0,0.0,348,79,Time Trial
2017-08-23,,race/vuelta-a-espana/2017/stage-5,Vuelta a España | Stage 5,ES,2.UWT,157.7,0,0.0,2909,156,3 km solo
2017-08-22,173.0,race/vuelta-a-espana/2017/stage-4,Vuelta a España | Stage 4,ES,2.UWT,198.2,0,0.0,1835,36,Sprint of large group
2017-08-21,187.0,race/vuelta-a-espana/2017/stage-3,Vuelta a España | Stage 3,ES,2.UWT,158.5,0,0.0,3623,244,Sprint of small group
2017-08-20,115.0,race/vuelta-a-espana/2017/stage-2,Vuelta a España | Stage 2,ES,2.UWT,203.4,0,0.0,588,5,1 km solo
2017-08-19,11.0,race/vuelta-a-espana/2017/stage-1,Vuelta a España | Stage 1 (TTT),ES,2.UWT,13.7,0,0.0,122,1,Time Trial
2017-07-23,153.0,race/tour-de-france/2017/stage-21,Tour de France | Stage 21,FR,2.UWT,105.0,0,0.0,519,4,Sprint of large group
2017-07-22,144.0,race/tour-de-france/2017/stage-20,Tour de France | Stage 20 (ITT),FR,2.UWT,22.5,0,0.0,160,22,Time Trial
2017-07-21,125.0,race/tour-de-france/2017/stage-19,Tour de France | Stage 19,FR,2.UWT,222.5,0,0.0,2613,59,2.6 km solo
2017-07-20,159.0,race/tour-de-france/2017/stage-18,Tour de France | Stage 18,FR,2.UWT,179.5,0,0.0,4059,338,1 km solo
2017-07-19,87.0,race/tour-de-france/2017/stage-17,Tour de France | Stage 17,FR,2.UWT,183.0,0,0.0,5064,300,34.4 km solo
2017-07-18,3.0,race/tour-de-france/2017/stage-16,Tour de France | Stage 16,FR,2.UWT,165.0,50,25.0,2033,47,Sprint of large group
2017-07-16,123.0,race/tour-de-france/2017/stage-15,Tour de France | Stage 15,FR,2.UWT,189.5,0,0.0,3164,154,30 km solo
2017-07-15,36.0,race/tour-de-france/2017/stage-14,Tour de France | Stage 14,FR,2.UWT,181.5,0,0.0,1786,85,Sprint of large group
2017-07-14,153.0,race/tour-de-france/2017/stage-13,Tour de France | Stage 13,FR,2.UWT,101.0,0,0.0,2856,243,Sprint of 10 riders
2017-07-13,169.0,race/tour-de-france/2017/stage-12,Tour de France | Stage 12,FR,2.UWT,214.5,0,0.0,4903,375,Sprint of small group
2017-07-12,82.0,race/tour-de-france/2017/stage-11,Tour de France | Stage 11,FR,2.UWT,203.5,0,0.0,1163,15,Sprint of large group
2017-07-11,2.0,race/tour-de-france/2017/stage-10,Tour de France | Stage 10,FR,2.UWT,178.0,70,50.0,1407,25,Sprint of large group
2017-07-09,147.0,race/tour-de-france/2017/stage-9,Tour de France | Stage 9,FR,2.UWT,181.5,0,0.0,4696,275,Sprint of small group
